animeID,name,title_english,type,source,producers,genre,studio,episodes,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,season,year
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,TV Tokyo,Sci-Fi,Gainax,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,TV Tokyo,Sci-Fi,Tatsunoko Production,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Action,Gainax,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Action,Tatsunoko Production,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Dementia,Gainax,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Dementia,Tatsunoko Production,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Drama,Gainax,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Drama,Tatsunoko Production,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Mecha,Gainax,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Mecha,Tatsunoko Production,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Psychological,Gainax,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Psychological,Tatsunoko Production,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Sci-Fi,Gainax,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
30,Neon Genesis Evangelion,Neon Genesis Evangelion,TV,Original,Kadokawa Shoten,Sci-Fi,Tatsunoko Production,26.0,1995-10-04,1996-03-02,24 min per ep,PG-13 - Teens 13 or older,8.33,402215,215,50,715531,45828,"Director Hideaki Anno's depression is what led to the dark themes of Neon Genesis Evangelion. Budgetary problems and parental complaints about content led to the original ending being scrapped and replaced with an extremely limited-animation ending breaking from the main plot. A movie, End of Evangelion, was later made based in part on the original planned ending and in part on Anno's increasing frustration with the otaku fanbase. The series' mix of psychoanalysis, religious symbolism, and genre deconstruction proved extremely influential on mature anime in the late '90s onward. The Japan Media Arts Festival in 2006 ranked it as the most popular anime of all time.",Fall 1995,Wednesdays at 18:30 (JST),Fall,1995
